PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,LINE,SAMPLE_TYPE,DEPTH,ARRIVAL_TIME,CALIBRATION_VERIFIED,CONDUCTIVITY,DEPTH_METHOD,DO2_2M,DUPLICATE_DO,E_FILE,INDEX_GPS_FIX,INDEX_LAT_DD,INDEX_LON_DD,INDEX_SITE_DEPTH,METALIMNION,ODOR,OXYGEN,PH,PRECIPITATION,SCUM,SCUM_DESC,SURFACE_COND,TEMP_CORRECTED,TEMPERATURE,COMMENT
8/21/2024,8435,NLA_MT-10176,NLA12_MT-177,1,9/6/2012,MT,2,PROF,0.5,,,9118,,,,,,,,,,,6.5,8.8,,,,,,16.1,
8/21/2024,8435,NLA_MT-10176,NLA12_MT-177,1,9/6/2012,MT,3,PROF,1,,,9121,,,,,,,,,,,6.2,8.8,,,,,,16.1,
8/21/2024,8435,NLA_MT-10176,NLA12_MT-177,1,9/6/2012,MT,4,PROF,1.5,,,9124,,,,,,,,,,,6.1,8.8,,,,,,16.1,
8/21/2024,8436,NLA_MA-10011,NLA12_MA-101,1,9/7/2012,MA,0,PROF,,10:41,Y,,SONAR,7.33,Y,,3D,41.76072,-70.6571,4.6,,N,,,NONE,NO,,RIPPLES,,,
8/21/2024,8436,NLA_MA-10011,NLA12_MA-101,1,9/7/2012,MA,1,PROF,0,,,,,,,,,,,,,,7.4,6.6,,,,,,23.8,
8/21/2024,8436,NLA_MA-10011,NLA12_MA-101,1,9/7/2012,MA,2,PROF,1,,,,,,,,,,,,,,7.3,6.5,,,,,,23.6,
8/21/2024,8436,NLA_MA-10011,NLA12_MA-101,1,9/7/2012,MA,3,PROF,2,,,,,,,,,,,,,,7.3,6.4,,,,,,23.5,
8/21/2024,8436,NLA_MA-10011,NLA12_MA-101,1,9/7/2012,MA,4,PROF,3,,,,,,,,,,,,,,1.6,5.6,,,,,,22.7,
8/21/2024,8436,NLA_MA-10011,NLA12_MA-101,1,9/7/2012,MA,5,PROF,4,,,,,,,,,,,,,,0.4,5.8,,,,,,21.1,
8/21/2024,8436,NLA_MA-10011,NLA12_MA-101,1,9/7/2012,MA,6,PROF,4.1,,,,,,,,,,,,,,0.3,6.3,,,,,,20.2,
8/21/2024,8437,NLA_MA-10017,NLA12_MA-105,1,9/6/2012,MA,0,PROF,,10:43,Y,,SONAR,6.5,Y,,3D,42.64399,-72.21695,6.5,,N,,,NONE,NO,,RIPPLES,,,
8/21/2024,8437,NLA_MA-10017,NLA12_MA-105,1,9/6/2012,MA,1,PROF,0,,,,,,,,,,,,,,6.6,6.2,,,,,,24,
8/21/2024,8437,NLA_MA-10017,NLA12_MA-105,1,9/6/2012,MA,2,PROF,1,,,,,,,,,,,,,,6.6,6.1,,,,,,23.7,
8/21/2024,8437,NLA_MA-10017,NLA12_MA-105,1,9/6/2012,MA,3,PROF,2,,,,,,,,,,,,,,6.3,5.9,,,,,,23.4,
8/21/2024,8437,NLA_MA-10017,NLA12_MA-105,1,9/6/2012,MA,4,PROF,3,,,,,,,,,,,,T,,4.9,5.6,,,,,,23.1,
8/21/2024,8437,NLA_MA-10017,NLA12_MA-105,1,9/6/2012,MA,5,PROF,4,,,,,,,,,,,,,,2.8,5.3,,,,,,21.9,
8/21/2024,8437,NLA_MA-10017,NLA12_MA-105,1,9/6/2012,MA,6,PROF,5,,,,,,,,,,,,,,0.5,5.7,,,,,,17.1,
8/21/2024,8437,NLA_MA-10017,NLA12_MA-105,1,9/6/2012,MA,7,PROF,6,,,,,,,,,,,,B,,0.4,6.1,,,,,,13.4,
8/21/2024,8438,NLA_IN-10131,NLA12_IN-183,1,9/7/2012,IN,0,PROF,,9:35,N,,POLE,3.04,Y,,3D,38.73981,-86.99619,1.1,,N,,,NONE,,,RIPPLES,Y,,
8/21/2024,8438,NLA_IN-10131,NLA12_IN-183,1,9/7/2012,IN,1,PROF,0,,,350,,,,,,,,,,,3.04,6.74,,,,,,25.28,
8/21/2024,8438,NLA_IN-10131,NLA12_IN-183,1,9/7/2012,IN,2,PROF,0.5,,,356,,,,,,,,,,,2.67,7.01,,,,,,25.23,
8/21/2024,8442,NLA_WA-10076,NLA12_WA-124,1,9/7/2012,WA,0,PROF,,08:45,Y,,LINE,9.15,Y,,3D,48.03694,-118.89383,13.8,,N,,,NONE,NO,,FLAT,Y,,FACTORY CALIBRATED
8/21/2024,8442,NLA_WA-10076,NLA12_WA-124,1,9/7/2012,WA,1,PROF,0,,,148,,,,,,,,,,,9.13,9.05,,,,,,18.8,
8/21/2024,8442,NLA_WA-10076,NLA12_WA-124,1,9/7/2012,WA,2,PROF,1,,,148,,,,,,,,,,,9.14,9.07,,,,,,18.9,
8/21/2024,8442,NLA_WA-10076,NLA12_WA-124,1,9/7/2012,WA,3,PROF,2,,,148,,,,,,,,,,,9.17,9.07,,,,,,18.9,
8/21/2024,8442,NLA_WA-10076,NLA12_WA-124,1,9/7/2012,WA,4,PROF,3,,,148,,,,,,,,,,,9.16,9.08,,,,,,18.9,
8/21/2024,8442,NLA_WA-10076,NLA12_WA-124,1,9/7/2012,WA,5,PROF,4,,,148,,,,,,,,,,,9.15,9.07,,,,,,18.8,
8/21/2024,8442,NLA_WA-10076,NLA12_WA-124,1,9/7/2012,WA,6,PROF,5,,,148,,,,,,,,,,,9.21,9.07,,,,,,18.8,
8/21/2024,8442,NLA_WA-10076,NLA12_WA-124,1,9/7/2012,WA,7,PROF,6,,,148,,,,,,,,,,,9.17,9.06,,,,,,18.8,
8/21/2024,8442,NLA_WA-10076,NLA12_WA-124,1,9/7/2012,WA,8,PROF,7,,,148,,,,,,,,,T,,6.61,8.38,,,,,,16.1,
8/21/2024,8442,NLA_WA-10076,NLA12_WA-124,1,9/7/2012,WA,9,PROF,8,,,149,,,,,,,,,,,2.92,8.01,,,,,,12.1,
8/21/2024,8442,NLA_WA-10076,NLA12_WA-124,1,9/7/2012,WA,10,PROF,9,,,148,,,,,,,,,,,0.53,7.86,,,,,,10.3,
8/21/2024,8442,NLA_WA-10076,NLA12_WA-124,1,9/7/2012,WA,11,PROF,10,,,157,,,,,,,,,B,,0.32,7.78,,,,,,8.4,
8/21/2024,8442,NLA_WA-10076,NLA12_WA-124,1,9/7/2012,WA,12,PROF,11,,,166,,,,,,,,,,,0.03,7.6,,,,,,8,
8/21/2024,8442,NLA_WA-10076,NLA12_WA-124,1,9/7/2012,WA,13,PROF,12,,,185,,,,,,,,,,,0.05,7.41,,,,,,6.9,
8/21/2024,8442,NLA_WA-10076,NLA12_WA-124,1,9/7/2012,WA,14,PROF,13,,,208,,,,,,,,,,,0.01,7.1,,,,,,6.9,
8/21/2024,8442,NLA_WA-10076,NLA12_WA-124,1,9/7/2012,WA,15,PROF,13.3,,,216,,,,,,,,,,,0.02,6.94,,,,,,6.8,
8/21/2024,8443,NLA_MA-10023,NLA12_MA-111,1,9/9/2012,MA,0,PROF,,10:15,Y,,SONAR,7.2,Y,,3D,41.80896,-70.64227,3.5,,N,,,LIGHT,NO,,FLAT,,,
8/21/2024,8443,NLA_MA-10023,NLA12_MA-111,1,9/9/2012,MA,1,PROF,0,,,,,,,,,,,,,,7.2,5.9,,,,,,23,
8/21/2024,8443,NLA_MA-10023,NLA12_MA-111,1,9/9/2012,MA,2,PROF,1,,,,,,,,,,,,,,7.2,5.8,,,,,,23,
8/21/2024,8443,NLA_MA-10023,NLA12_MA-111,1,9/9/2012,MA,3,PROF,2,,,,,,,,,,,,T,,6.5,5.6,,,,,,22.7,
8/21/2024,8443,NLA_MA-10023,NLA12_MA-111,1,9/9/2012,MA,4,PROF,3,,,,,,,,,,,,B,,5.5,5.2,,,,,,20.8,
8/21/2024,8444,NLA_WA-10072,NLA12_WA-120,1,9/6/2012,WA,0,PROF,,09:30,Y,,LINE,8.56,Y,,3D,48.29292,-118.32172,10.6,,N,,,NONE,NO,,RIPPLES,Y,,FACTORY CALIBRATED
8/21/2024,8444,NLA_WA-10072,NLA12_WA-120,1,9/6/2012,WA,1,PROF,0,,,295,,,,,,,,,,,8.59,8,,,,,,18.8,
8/21/2024,8444,NLA_WA-10072,NLA12_WA-120,1,9/6/2012,WA,2,PROF,1,,,295,,,,,,,,,,,8.5,8.1,,,,,,18.8,
8/21/2024,8444,NLA_WA-10072,NLA12_WA-120,1,9/6/2012,WA,3,PROF,2,,,295,,,,,,,,,,,8.6,8.1,,,,,,18.8,
8/21/2024,8444,NLA_WA-10072,NLA12_WA-120,1,9/6/2012,WA,4,PROF,3,,,295,,,,,,,,,,,8.6,8.1,,,,,,18.8,
8/21/2024,8444,NLA_WA-10072,NLA12_WA-120,1,9/6/2012,WA,5,PROF,4,,,295,,,,,,,,,,,8.6,8.1,,,,,,18.8,
8/21/2024,8444,NLA_WA-10072,NLA12_WA-120,1,9/6/2012,WA,6,PROF,5,,,295,,,,,,,,,,,8.6,8.1,,,,,,18.8,
8/21/2024,8444,NLA_WA-10072,NLA12_WA-120,1,9/6/2012,WA,7,PROF,6,,,325,,,,,,,,,,,8.9,7.9,,,,,,16.9,
8/21/2024,8444,NLA_WA-10072,NLA12_WA-120,1,9/6/2012,WA,8,PROF,7,,,343,,,,,,,,,,,7.2,7.7,,,,,,13.1,
8/21/2024,8444,NLA_WA-10072,NLA12_WA-120,1,9/6/2012,WA,9,PROF,8,,,346,,,,,,,,,,,5.4,7.6,,,,,,11.1,
8/21/2024,8444,NLA_WA-10072,NLA12_WA-120,1,9/6/2012,WA,10,PROF,9,,,349,,,,,,,,,,,2.9,7.5,,,,,,9.6,
8/21/2024,8444,NLA_WA-10072,NLA12_WA-120,1,9/6/2012,WA,11,PROF,10,,,362,,,,,,,,,,,0.5,7.4,,,,,,8.4,
8/21/2024,8444,NLA_WA-10072,NLA12_WA-120,1,9/6/2012,WA,12,PROF,10.1,,,364,,,,,,,,,,,0.06,7.3,,,,,,8.3,
8/21/2024,8446,NLA_UT-10057,NLA12_UT-110,2,9/6/2012,UT,0,PROF,,11:00,,,POLE,7.75,Y,,3D,40.8723,-109.13901,3.4,,N,,,NONE,NO,,FLAT,Y,,CALIBRATED AT THE BEGINNING OF FIELD SEASON
8/21/2024,8446,NLA_UT-10057,NLA12_UT-110,2,9/6/2012,UT,1,PROF,0,,,594,,,,,,,,,,,7.74,7.83,,,,,,16.6,
8/21/2024,8446,NLA_UT-10057,NLA12_UT-110,2,9/6/2012,UT,2,PROF,1,,,594,,,,,,,,,,,7.76,7.84,,,,,,18.6,
8/21/2024,8446,NLA_UT-10057,NLA12_UT-110,2,9/6/2012,UT,3,PROF,2,,,591,,,,,,,,,,,7.53,7.74,,,,,,17.9,
8/21/2024,8446,NLA_UT-10057,NLA12_UT-110,2,9/6/2012,UT,4,PROF,2.9,,,590,,,,,,,,,,,7.29,7.72,,,,,,17.5,
8/21/2024,8447,NLA_UT-10230,NLA12_UT-290,1,9/7/2012,UT,0,PROF,,08:55,,,POLE,4.48,Y,,3D,40.87259,-109.1479,1.8,,N,,,NONE,NO,,FLAT,Y,,CALIBRATED AT THE BEGINNING OF THE SEASON
8/21/2024,8447,NLA_UT-10230,NLA12_UT-290,1,9/7/2012,UT,1,PROF,0,,,630,,,,,,,,,,,4.59,7.6,,,,,,16.2,
8/21/2024,8447,NLA_UT-10230,NLA12_UT-290,1,9/7/2012,UT,2,PROF,0.5,,,632,,,,,,,,,,,4.38,7.63,,,,,,16.2,
8/21/2024,8447,NLA_UT-10230,NLA12_UT-290,1,9/7/2012,UT,3,PROF,1,,,633,,,,,,,,,,,4.18,7.63,,,,,,16.1,
8/21/2024,8447,NLA_UT-10230,NLA12_UT-290,1,9/7/2012,UT,4,PROF,1.3,,,634,,,,,,,,,,,4,7.63,,,,,,16,
8/21/2024,8457,NLA_MA-10020,NLA12_MA-108,1,9/10/2012,MA,0,PROF,,12:00,Y,,SONAR,3.05,Y,,3D,42.0253,-70.88534,1.5,,N,,,NONE,NO,,RIPPLES,,,
8/21/2024,8457,NLA_MA-10020,NLA12_MA-108,1,9/10/2012,MA,1,PROF,0,,,,,,,,,,,,,,3.1,5.7,,,,,,22.2,
8/21/2024,8457,NLA_MA-10020,NLA12_MA-108,1,9/10/2012,MA,2,PROF,0.5,,,,,,,,,,,,,,3,5.6,,,,,,22.2,
8/21/2024,8457,NLA_MA-10020,NLA12_MA-108,1,9/10/2012,MA,3,PROF,1,,,,,,,,,,,,,,2.9,5.6,,,,,,22.2,
8/21/2024,8458,NLA_WY-10072,NLA12_WY-125,1,9/6/2012,WY,0,PROF,,11:55,Y,,LINE,11.2,Y,,3D,43.16447,-109.80198,26.8,,N,,,NONE,NO,,RIPPLES,,,
8/21/2024,8458,NLA_WY-10072,NLA12_WY-125,1,9/6/2012,WY,1,PROF,0,,,7,,,,,,,,,,,11.2,7.95,,,,,,19.6,
8/21/2024,8458,NLA_WY-10072,NLA12_WY-125,1,9/6/2012,WY,2,PROF,1,,,7,,,,,,,,,,,11.2,7.94,,,,,,21.6,
8/21/2024,8458,NLA_WY-10072,NLA12_WY-125,1,9/6/2012,WY,3,PROF,2,,,7,,,,,,,,,,,11.21,7.99,,,,,,21.6,
8/21/2024,8458,NLA_WY-10072,NLA12_WY-125,1,9/6/2012,WY,4,PROF,3,,,7,,,,,,,,,,,11.2,8.01,,,,,,21.6,
8/21/2024,8458,NLA_WY-10072,NLA12_WY-125,1,9/6/2012,WY,5,PROF,4,,,7,,,,,,,,,,,11.18,7.88,,,,,,21.6,
8/21/2024,8458,NLA_WY-10072,NLA12_WY-125,1,9/6/2012,WY,6,PROF,5,,,7,,,,,,,,,,,11.2,7.73,,,,,,21.6,
8/21/2024,8458,NLA_WY-10072,NLA12_WY-125,1,9/6/2012,WY,7,PROF,6,,,7,,,,,,,,,,,10.96,7.42,,,,,,21.6,
8/21/2024,8458,NLA_WY-10072,NLA12_WY-125,1,9/6/2012,WY,8,PROF,7,,,7,,,,,,,,,,,7.22,7.45,,,,,,20.6,
8/21/2024,8458,NLA_WY-10072,NLA12_WY-125,1,9/6/2012,WY,9,PROF,8,,,7,,,,,,,,,,,6.26,7.51,,,,,,19.6,
8/21/2024,8458,NLA_WY-10072,NLA12_WY-125,1,9/6/2012,WY,10,PROF,9,,,7,,,,,,,,,,,5.68,7.49,,,,,,19.6,
8/21/2024,8458,NLA_WY-10072,NLA12_WY-125,1,9/6/2012,WY,11,PROF,10,,,7,,,,,,,,,,,5.24,7.42,,,,,,18.6,
8/21/2024,8458,NLA_WY-10072,NLA12_WY-125,1,9/6/2012,WY,12,PROF,11,,,7,,,,,,,,,,,4.93,7.41,,,,,,18.6,
8/21/2024,8458,NLA_WY-10072,NLA12_WY-125,1,9/6/2012,WY,13,PROF,12,,,7,,,,,,,,,,,4.66,7.21,,,,,,18.6,
8/21/2024,8458,NLA_WY-10072,NLA12_WY-125,1,9/6/2012,WY,14,PROF,13,,,7,,,,,,,,,,,4.46,6.92,,,,,,17.5,
8/21/2024,8458,NLA_WY-10072,NLA12_WY-125,1,9/6/2012,WY,15,PROF,14,,,8,,,,,,,,,,,4.32,6.72,,,,,,16.5,
8/21/2024,8458,NLA_WY-10072,NLA12_WY-125,1,9/6/2012,WY,16,PROF,15,,,8,,,,,,,,,,,4.21,6.46,,,,,,15.5,
8/21/2024,8458,NLA_WY-10072,NLA12_WY-125,1,9/6/2012,WY,17,PROF,16,,,8,,,,,,,,,,,4.16,6.31,,,,,,15.5,
8/21/2024,8458,NLA_WY-10072,NLA12_WY-125,1,9/6/2012,WY,18,PROF,17,,,8,,,,,,,,,,,4.13,6.2,,,,,,15.5,
8/21/2024,8458,NLA_WY-10072,NLA12_WY-125,1,9/6/2012,WY,19,PROF,18,,,8,,,,,,,,,,,4.12,6.13,,,,,,15.5,
8/21/2024,8458,NLA_WY-10072,NLA12_WY-125,1,9/6/2012,WY,20,PROF,19,,,8,,,,,,,,,,,4.11,5.42,,,,,,15.5,
8/21/2024,8458,NLA_WY-10072,NLA12_WY-125,1,9/6/2012,WY,21,PROF,20,,,10,,,,,,,,,,,4.11,5.49,,,,,,15.5,
8/21/2024,8458,NLA_WY-10072,NLA12_WY-125,1,9/6/2012,WY,22,PROF,22,,,14,,,,,,,,,,,4.13,5.63,,,,,,15.5,
8/21/2024,8458,NLA_WY-10072,NLA12_WY-125,1,9/6/2012,WY,23,PROF,24,,,14,,,,,,,,,,,4.14,5.68,,,,,,15.5,
8/21/2024,8458,NLA_WY-10072,NLA12_WY-125,1,9/6/2012,WY,24,PROF,26,,,15,,,,,,,,,,,4.14,5.72,,,,,,15.5,
8/21/2024,8458,NLA_WY-10072,NLA12_WY-125,1,9/6/2012,WY,25,PROF,26.3,,,16,,,,,,,,,,,4.15,5.76,,,,,,16.5,
8/21/2024,8462,NLA_OK-10045,NLA12_OK-102,1,9/4/2012,OK,0,PROF,,14:30,Y,,SONAR,8.8,Y,,3D,35.20776,-98.48717,5,,N,,,NONE,NO,,CHOPPY,Y,,
8/21/2024,8462,NLA_OK-10045,NLA12_OK-102,1,9/4/2012,OK,1,PROF,0,,,463,,,,,,,,,,,9.3,8.8,,,,,,26.2,
8/21/2024,8462,NLA_OK-10045,NLA12_OK-102,1,9/4/2012,OK,2,PROF,1,,,463,,,,,,,,,,,9,8.8,,,,,,26.1,
8/21/2024,8462,NLA_OK-10045,NLA12_OK-102,1,9/4/2012,OK,3,PROF,2,,,464,,,,,,,,,,,8.1,8.7,,,,,,26,
8/21/2024,8462,NLA_OK-10045,NLA12_OK-102,1,9/4/2012,OK,4,PROF,3,,,464,,,,,,,,,,,6.4,8.6,,,,,,25.8,
8/21/2024,8462,NLA_OK-10045,NLA12_OK-102,1,9/4/2012,OK,5,PROF,4,,,466,,,,,,,,,,,3.4,8.1,,,,,,25.3,
8/21/2024,8462,NLA_OK-10045,NLA12_OK-102,1,9/4/2012,OK,6,PROF,4.5,,,467,,,,,,,,,,,2.1,7.8,,,,,,25,
8/21/2024,8463,NLA_OK-10103,NLA12_OK-285,1,9/10/2012,OK,0,PROF,,11:15,Y,,SONAR,6.34,Y,,3D,34.67107,-96.65185,4.7,,N,,,NONE,NO,,RIPPLES,Y,,
8/21/2024,8463,NLA_OK-10103,NLA12_OK-285,1,9/10/2012,OK,1,PROF,0,,,392,,,,,,,,,,,6.79,8.01,,,,,,26.39,
8/21/2024,8463,NLA_OK-10103,NLA12_OK-285,1,9/10/2012,OK,2,PROF,1.069,,,392,,,,,,,,,,,5.89,7.91,,,,,,25.81,
8/21/2024,8463,NLA_OK-10103,NLA12_OK-285,1,9/10/2012,OK,3,PROF,2.023,,,392,,,,,,,,,,,5.48,7.87,,,,,,25.66,
8/21/2024,8463,NLA_OK-10103,NLA12_OK-285,1,9/10/2012,OK,4,PROF,3,,,393,,,,,,,,,,,5.02,7.82,,,,,,25.47,
8/21/2024,8463,NLA_OK-10103,NLA12_OK-285,1,9/10/2012,OK,5,PROF,4,,,398,,,,,,,,,T,,1.32,7.46,,,,,,24.84,
8/21/2024,8463,NLA_OK-10103,NLA12_OK-285,1,9/10/2012,OK,6,PROF,4.5,,,438,,,,,,,,,B,,0.66,7.16,,,,,,23.28,
8/21/2024,8466,NLA_CA-10015,NLA12_CA-107,1,9/10/2012,CA,0,PROF,,10:30,Y,,SONAR,9.57,Y,,3D,38.47402,-120.00164,8.3,,N,,,NONE,NO,,RIPPLES,Y,,
8/21/2024,8466,NLA_CA-10015,NLA12_CA-107,1,9/10/2012,CA,1,PROF,0,,,30,,,,,,,,,,,9.5,7.7,,,,,,18.6,
8/21/2024,8466,NLA_CA-10015,NLA12_CA-107,1,9/10/2012,CA,2,PROF,1,,,30,,,,,,,,,,,9.6,7.8,,,,,,18.6,
8/21/2024,8466,NLA_CA-10015,NLA12_CA-107,1,9/10/2012,CA,3,PROF,2,,,30,,,,,,,,,,,9.6,7.7,,,,,,18.6,
8/21/2024,8466,NLA_CA-10015,NLA12_CA-107,1,9/10/2012,CA,4,PROF,3,,,30,,,,,,,,,,,9.6,7.7,,,,,,18.6,
8/21/2024,8466,NLA_CA-10015,NLA12_CA-107,1,9/10/2012,CA,5,PROF,4,,,30,,,,,,,,,,,9.6,7.7,,,,,,18.6,
8/21/2024,8466,NLA_CA-10015,NLA12_CA-107,1,9/10/2012,CA,6,PROF,5,,,31,,,,,,,,,,,9.6,7.7,,,,,,18.5,
8/21/2024,8466,NLA_CA-10015,NLA12_CA-107,1,9/10/2012,CA,7,PROF,6,,,31,,,,,,,,,,,9.5,7.7,,,,,,18.5,
8/21/2024,8466,NLA_CA-10015,NLA12_CA-107,1,9/10/2012,CA,8,PROF,7,,,31,,,,,,,,,,,9.4,7.7,,,,,,18.4,
8/21/2024,8466,NLA_CA-10015,NLA12_CA-107,1,9/10/2012,CA,9,PROF,7.3,,,31,,,,,,,,,,,9.4,7.6,,,,,,18.4,
8/21/2024,8469,NLA_DE-10034,NLA12_DE-121,1,9/10/2012,DE,0,PROF,,10:40,,,POLE,3.25,Y,,3D,38.52071,-75.51102,1.5,,N,,,NONE,YES,ALGAE (MAT),FLAT,Y,,
8/21/2024,8469,NLA_DE-10034,NLA12_DE-121,1,9/10/2012,DE,1,PROF,0,,,143,,,,,,,,,,,3.7,6.4,,,,,,22,
8/21/2024,8469,NLA_DE-10034,NLA12_DE-121,1,9/10/2012,DE,2,PROF,0.5,,,143,,,,,,,,,,,2.8,6.3,,,,,,20.8,
8/21/2024,8469,NLA_DE-10034,NLA12_DE-121,1,9/10/2012,DE,3,PROF,1,,,144,,,,,,,,,T,,1.9,6.3,,,,,,20.4,
8/21/2024,8470,NLA_WV-10016,NLA12_WV-105,1,9/10/2012,WV,0,PROF,,14:50,,,LINE,2.15,Y,,3D,38.36549,-81.25354,1.7,,N,,,NONE,NO,,FLAT,,,
8/21/2024,8470,NLA_WV-10016,NLA12_WV-105,1,9/10/2012,WV,1,PROF,0,,,72,,,,,,,,,,,2.4,6.2,,,,,,22.8,
8/21/2024,8470,NLA_WV-10016,NLA12_WV-105,1,9/10/2012,WV,2,PROF,0.5,,,72,,,,,,,,,,,1.9,6.2,,,,,,21.7,
8/21/2024,8470,NLA_WV-10016,NLA12_WV-105,1,9/10/2012,WV,3,PROF,1,,,72,,,,,,,,,,,1.8,6.2,,,,,,21.7,
8/21/2024,8470,NLA_WV-10016,NLA12_WV-105,1,9/10/2012,WV,4,PROF,1.3,,,72,,,,,,,,,,,1.2,6.2,,,,,,21.5,
8/21/2024,8472,NLA_MT-10079,NLA12_MT-102,2,9/10/2012,MT,0,PROF,,11:40,Y,,SONAR,9,Y,,3D,48.24669,-114.12084,41.2,,N,,,NONE,NO,,RIPPLES,Y,,BAD CONDUCTANCE PROBE COULD NOT COLLECT DATA
8/21/2024,8472,NLA_MT-10079,NLA12_MT-102,2,9/10/2012,MT,1,PROF,0,,,,,,,,,,,,,,9,8.5,,,,,,19.1,
8/21/2024,8472,NLA_MT-10079,NLA12_MT-102,2,9/10/2012,MT,2,PROF,0.5,,,,,,,,,,,,,,9,8.5,,,,,,19,
8/21/2024,8472,NLA_MT-10079,NLA12_MT-102,2,9/10/2012,MT,3,PROF,1,,,,,,,,,,,,,,9,8.5,,,,,,19,
8/21/2024,8472,NLA_MT-10079,NLA12_MT-102,2,9/10/2012,MT,4,PROF,2,,,,,,,,,,,,,,9,8.5,,,,,,19,
8/21/2024,8472,NLA_MT-10079,NLA12_MT-102,2,9/10/2012,MT,5,PROF,3,,,,,,,,,,,,,,9,8.5,,,,,,19,
8/21/2024,8472,NLA_MT-10079,NLA12_MT-102,2,9/10/2012,MT,6,PROF,4,,,,,,,,,,,,,,8.9,8.5,,,,,,19,
8/21/2024,8472,NLA_MT-10079,NLA12_MT-102,2,9/10/2012,MT,7,PROF,5,,,,,,,,,,,,,,8.9,8.5,,,,,,19,
8/21/2024,8472,NLA_MT-10079,NLA12_MT-102,2,9/10/2012,MT,8,PROF,6,,,,,,,,,,,,T,,8.7,8.5,,,,,,18.4,
8/21/2024,8472,NLA_MT-10079,NLA12_MT-102,2,9/10/2012,MT,9,PROF,7,,,,,,,,,,,,,,11.4,8.5,,,,,,15.4,
8/21/2024,8472,NLA_MT-10079,NLA12_MT-102,2,9/10/2012,MT,10,PROF,8,,,,,,,,,,,,,,12.8,8.4,,,,,,12.8,
8/21/2024,8472,NLA_MT-10079,NLA12_MT-102,2,9/10/2012,MT,11,PROF,9,,,,,,,,,,,,,,11.1,8.3,,,,,,10.5,
8/21/2024,8472,NLA_MT-10079,NLA12_MT-102,2,9/10/2012,MT,12,PROF,10,,,,,,,,,,,,,,9.7,8,,,,,,7.9,
8/21/2024,8472,NLA_MT-10079,NLA12_MT-102,2,9/10/2012,MT,13,PROF,11,,,,,,,,,,,,,,8.3,7.8,,,,,,6.8,
8/21/2024,8472,NLA_MT-10079,NLA12_MT-102,2,9/10/2012,MT,14,PROF,12,,,,,,,,,,,,,,6.8,7.6,,,,,,5.9,
8/21/2024,8472,NLA_MT-10079,NLA12_MT-102,2,9/10/2012,MT,15,PROF,13,,,,,,,,,,,,B,,5.9,7.5,,,,,,5.4,
8/21/2024,8472,NLA_MT-10079,NLA12_MT-102,2,9/10/2012,MT,16,PROF,14,,,,,,,,,,,,,,4.1,7.4,,,,,,5.1,
8/21/2024,8472,NLA_MT-10079,NLA12_MT-102,2,9/10/2012,MT,17,PROF,15,,,,,,,,,,,,,,2.6,7.34,,,,,,4.9,
8/21/2024,8472,NLA_MT-10079,NLA12_MT-102,2,9/10/2012,MT,18,PROF,16,,,,,,,,,,,,,,2.3,7.3,,,,,,4.8,
8/21/2024,8472,NLA_MT-10079,NLA12_MT-102,2,9/10/2012,MT,19,PROF,17,,,,,,,,,,,,,,1.99,7.3,,,,,,4.8,
8/21/2024,8472,NLA_MT-10079,NLA12_MT-102,2,9/10/2012,MT,20,PROF,18,,,,,,,,,,,,,,1.81,7.2,,,,,,4.8,
8/21/2024,8472,NLA_MT-10079,NLA12_MT-102,2,9/10/2012,MT,21,PROF,19,,,,,,,,,,,,,,1.67,7.2,,,,,,4.8,
8/21/2024,8472,NLA_MT-10079,NLA12_MT-102,2,9/10/2012,MT,22,PROF,20,,,,,,,,,,,,,,1.6,7.2,,,,,,4.7,
8/21/2024,8472,NLA_MT-10079,NLA12_MT-102,2,9/10/2012,MT,23,PROF,22,,,,,,,,,,,,,,1.6,7.2,,,,,,4.7,
8/21/2024,8472,NLA_MT-10079,NLA12_MT-102,2,9/10/2012,MT,24,PROF,24,,,,,,,,,,,,,,1.5,7.2,,,,,,4.7,
8/21/2024,8472,NLA_MT-10079,NLA12_MT-102,2,9/10/2012,MT,25,PROF,26,,,,,,,,,,,,,,1.5,7.2,,,,,,4.7,
8/21/2024,8472,NLA_MT-10079,NLA12_MT-102,2,9/10/2012,MT,26,PROF,28,,,,,,,,,,,,,,1.4,7.2,,,,,,4.7,
8/21/2024,8472,NLA_MT-10079,NLA12_MT-102,2,9/10/2012,MT,27,PROF,30,,,,,,,,,,,,,,1.4,7.2,,,,,,4.7,
8/21/2024,8472,NLA_MT-10079,NLA12_MT-102,2,9/10/2012,MT,28,PROF,32,,,,,,,,,,,,,,1.4,7.3,,,,,,4.7,
8/21/2024,8472,NLA_MT-10079,NLA12_MT-102,2,9/10/2012,MT,29,PROF,34,,,,,,,,,,,,,,1.3,7.2,,,,,,4.6,
8/21/2024,8472,NLA_MT-10079,NLA12_MT-102,2,9/10/2012,MT,30,PROF,36,,,,,,,,,,,,,,0.4,7.2,,,,,,4.6,
8/21/2024,8472,NLA_MT-10079,NLA12_MT-102,2,9/10/2012,MT,31,PROF,38,,,,,,,,,,,,,,0.2,7.2,,,,,,4.5,
